Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/s0167-2991(06)81571-5,C2(+) selectivity,75.6,"{'Ca', 'Ce', 'O', 'Mn'}",reaction operating temperature,
10.1016/s0167-2991(06)81571-5,C2(+) selectivity,75.6,"{'Ca', 'Ce', 'O', 'Mn'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,C2(+) selectivity,75.4,"{'Zr', 'Mn', 'O', 'S', 'P', 'W', 'Si', 'Na'}",reaction operating temperature,796.0
10.1016/j.jcat.2021.06.027,C2(+) selectivity,75.4,"{'Zr', 'Mn', 'O', 'S', 'P', 'W', 'Si', 'Na'}",reaction operating temperature,796.0
10.1016/S0376-7388(99)00354-3,C2(+) selectivity,75.0,"{'La', 'Y', 'Zr', 'Sr', 'O', 'Ag', 'Bi'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) selectivity,75.0,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,850.0
10.1016/j.molliq.2013.11.032,C2(+) selectivity,75.0,"{'K', 'Cl', 'Ce'}",reaction operating temperature,750.0
10.1016/j.molliq.2013.11.032,C2(+) selectivity,75.0,"{'K', 'Ce'}",reaction operating temperature,
10.1016/S0167-2991(08)60068-3,C2(+) selectivity,75.0,"{'La', 'Li', 'O', 'Ti'}",reaction operating temperature,800.0
10.1016/j.molliq.2013.11.032,C2(+) selectivity,75.0,"{'K', 'Cl', 'Ce'}",reaction operating temperature,750.0
10.1016/j.cattod.2008.02.024,C2(+) selectivity,75.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,
10.1016/j.molliq.2013.11.032,C2(+) selectivity,75.0,"{'Cl', 'Sm'}",reaction operating temperature,750.0
10.1016/j.apcata.2012.02.046,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2012.02.046,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/C5CY01622C,C2(+) selectivity,75.0,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2012.05.002,C2(+) selectivity,75.0,"{'Si', 'O', 'Mn'}",reaction operating temperature,800.0
10.1016/S0926-860X(02)00641-5,C2(+) selectivity,75.0,"{'Y', 'Dy', 'O', 'Gd', 'Eu', 'Sm'}",reaction operating temperature,
10.1006/jcat.1993.1334,C2(+) selectivity,75.0,"{'Y', 'Ag', 'Zr', 'O'}",reaction operating temperature,
10.1016/j.cattod.2022.05.035,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/C9CC00174C,C2(+) selectivity,75.0,"{'O', 'Ce', 'P'}",reaction operating temperature,
10.1039/D0RE00301H,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,C2(+) selectivity,75.0,"{'Mn', 'O', 'Ce', 'W', 'Si', 'Na'}",reaction operating temperature,840.0
10.1016/j.apcata.2014.07.013,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.apcata.2016.06.034,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2022.12.008,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.apcatb.2016.06.019,C2(+) selectivity,75.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/S0926-860X(02)00319-8,C2(+) selectivity,75.0,"{'Ni', 'Te', 'Sb'}",reaction operating temperature,650.0
10.1016/j.jechem.2015.06.007,C2(+) selectivity,74.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jechem.2015.06.007,C2(+) selectivity,74.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.07.012,C2(+) selectivity,74.8,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.fuel.2022.125193,C2(+) selectivity,74.6,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/S0926-860X(97)00166-X,C2(+) selectivity,74.1,"{'Nd', 'O', 'Zr'}",reaction operating temperature,750.0
10.1016/0926-860X(94)00229-0,C2(+) selectivity,74.1,"{'La', 'O', 'Nb', 'Na'}",reaction operating temperature,750.0
10.1016/S0166-9834(00)84432-2,C2(+) selectivity,74.0,"{'Sr', 'O', 'Th'}",reaction operating temperature,880.0
10.1016/0926-860X(94)85109-3,C2(+) selectivity,73.0,"{'Si', 'Ba', 'O', 'C'}",reaction operating temperature,800.0
10.1016/j.apcata.2020.117827,C2(+) selectivity,73.0,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.fuel.2021.121560,C2(+) selectivity,73.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.120947,C2(+) selectivity,73.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.cattod.2011.07.014,C2(+) selectivity,73.0,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/j.apcata.2012.05.002,C2(+) selectivity,73.0,"{'Sn', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S1872-2067(18)63076-1,C2(+) selectivity,73.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.cattod.2020.03.048,C2(+) selectivity,73.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.cej.2024.149368,C2(+) selectivity,73.0,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,770.0
10.1016/j.ces.2006.06.017,C2(+) selectivity,72.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.mcat.2022.112399,C2(+) selectivity,72.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2014.07.013,C2(+) selectivity,72.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/S0167-2991(08)63875-6,C2(+) selectivity,72.4,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,
10.1016/S0167-2991(08)63875-6,C2(+) selectivity,72.4,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,72.0,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,72.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1039/C39880000982,C2(+) selectivity,72.0,"{'La', 'Sr', 'O'}",reaction operating temperature,750.0
10.1016/S0166-9834(00)80070-6,C2(+) selectivity,72.0,"{'Li', 'Y', 'O'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'Ca', 'O', 'Na'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'Ca', 'O', 'Na'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'K', 'Ca', 'O', 'C'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'K', 'Ca', 'O', 'C'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'K', 'O', 'H'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'O', 'S', 'Na'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'Ca', 'Li', 'O'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'Li', 'O', 'S'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'Ca', 'Li', 'O'}",reaction operating temperature,740.0
10.1016/S0166-9834(00)80070-6,C2(+) selectivity,72.0,"{'Li', 'Y', 'O'}",reaction operating temperature,700.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,72.0,"{'Ca', 'O', 'Na'}",reaction operating temperature,740.0
10.1016/j.memsci.2007.06.033,C2(+) selectivity,71.9,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1016/j.memsci.2007.06.033,C2(+) selectivity,71.9,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,925.0
10.1016/j.cattod.2020.03.048,C2(+) selectivity,71.7,"{'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.fuel.2022.125193,C2(+) selectivity,71.6,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2022.125193,C2(+) selectivity,71.6,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.ijhydene.2023.05.114,C2(+) selectivity,71.6,"{'Mo', 'Sr', 'Fe', 'O'}",reaction operating temperature,800.0
10.1016/j.cattod.2005.03.079,C2(+) selectivity,71.0,"{'La', 'Sr', 'O', 'Ca'}",reaction operating temperature,837.5
10.1039/D0CY01783C,C2(+) selectivity,71.0,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,
10.1039/D0CY00289E,C2(+) selectivity,71.0,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,
10.1016/0021-9517(89)90235-2,C2(+) selectivity,71.0,"{'Sr', 'O'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90235-2,C2(+) selectivity,71.0,"{'Ba', 'O'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90235-2,C2(+) selectivity,71.0,"{'Sr', 'O'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) selectivity,71.0,"{'Ca', 'Ba', 'O', 'Al'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) selectivity,71.0,"{'Ca', 'Si', 'Ba', 'O'}",reaction operating temperature,
10.1016/0021-9517(89)90235-2,C2(+) selectivity,71.0,"{'Ba', 'O'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,C2(+) selectivity,70.7,"{'Mn', 'Ge', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,770.0
10.1016/j.apcata.2008.03.032,C2(+) selectivity,70.62,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.apcata.2024.119587,C2(+) selectivity,70.5,"{'La', 'Sr', 'O'}",reaction operating temperature,875.0
10.1039/D1CY02206G,C2(+) selectivity,70.3,"{'Ca', 'Y', 'Ba'}",reaction operating temperature,800.0
10.1016/j.fuproc.2022.107320,C2(+) selectivity,70.3,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,850.0
10.1016/j.fuproc.2022.107320,C2(+) selectivity,70.3,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(02)00641-5,C2(+) selectivity,70.0,"{'O', 'Tm'}",reaction operating temperature,
10.1016/0021-9517(90)90192-M,C2(+) selectivity,70.0,"{'Li', 'Ni', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.cej.2011.02.013,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.jcat.2019.06.042,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuproc.2022.107352,C2(+) selectivity,70.0,"{'W', 'O', 'Ce', 'Na'}",reaction operating temperature,
10.1016/j.jngse.2014.04.004,C2(+) selectivity,70.0,"{'La', 'O', 'Ce'}",reaction operating temperature,570.0
10.1016/j.jcat.2021.06.027,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.jngse.2014.04.004,C2(+) selectivity,70.0,"{'La', 'O', 'Ce'}",reaction operating temperature,460.0
10.1016/0021-9517(90)90192-M,C2(+) selectivity,70.0,"{'Li', 'Ni', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.fuel.2024.131910,C2(+) selectivity,70.0,"{'Si', 'O', 'Mn'}",reaction operating temperature,
10.1016/j.ces.2024.120119,C2(+) selectivity,70.0,"{'K', 'S', 'Ti', 'O'}",reaction operating temperature,
10.1016/S0926-860X(02)00602-6,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,70.0,"{'K', 'Ca', 'O', 'H'}",reaction operating temperature,740.0
10.1016/0021-9517(89)90350-3,C2(+) selectivity,70.0,"{'K', 'Ca', 'O', 'H'}",reaction operating temperature,740.0
10.1016/0926-860X(94)80066-9,C2(+) selectivity,70.0,"{'Li', 'O', 'Ti'}",reaction operating temperature,900.0
10.1016/S0926-860X(02)00641-5,C2(+) selectivity,70.0,{'C'},reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) selectivity,70.0,"{'Ca', 'Ba', 'O', 'Al'}",reaction operating temperature,800.0
10.1016/j.cej.2005.12.002,C2(+) selectivity,70.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1016/j.apcata.2016.06.034,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,70.0,"{'Mg', 'Li', 'O', 'Sn'}",reaction operating temperature,750.0
10.1016/j.apcatb.2013.12.043,C2(+) selectivity,70.0,"{'Mg', 'Li', 'O', 'Sn'}",reaction operating temperature,
10.1016/0926-860X(95)00050-X,C2(+) selectivity,70.0,"{'Li', 'O', 'C'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2017.07.012,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2017.07.012,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2017.07.012,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.07.012,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.07.012,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2016.06.032,C2(+) selectivity,70.0,"{'F', 'Fe', 'O', 'H'}",reaction operating temperature,850.0
10.1016/j.mcat.2023.112974,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) selectivity,70.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) selectivity,70.0,"{'Si', 'Ba', 'O', 'C'}",reaction operating temperature,800.0
10.1016/0926-860X(94)85109-3,C2(+) selectivity,70.0,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,800.0
10.1016/j.cattod.2013.12.024,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/j.apcata.2014.07.013,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.cattod.2016.04.021,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2019.11.014,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.apcata.2014.07.013,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.apcata.2012.05.002,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,C2(+) selectivity,70.0,"{'Ca', 'C', 'O', 'Na'}",reaction operating temperature,740.0
10.1016/j.catcom.2007.09.026,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.molcata.2008.01.043,C2(+) selectivity,70.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,850.0
10.1006/jcat.1995.1157,C2(+) selectivity,70.0,"{'W', 'O', 'Ce', 'Na'}",reaction operating temperature,780.0
10.1016/S0376-7388(99)00354-3,C2(+) selectivity,70.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1016/j.molcata.2005.09.038,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1006/jcat.1994.1050,C2(+) selectivity,70.0,"{'K', 'Ca', 'Ni', 'O'}",reaction operating temperature,700.0
10.1016/S0920-5861(99)00287-4,C2(+) selectivity,70.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,70.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,850.0
10.1039/D1CC04821J,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,750.0
10.1016/S0167-2991(09)60683-2,C2(+) selectivity,70.0,"{'Mg', 'O', 'Mn', 'Na'}",reaction operating temperature,925.0
10.1016/S0376-7388(00)00591-3,C2(+) selectivity,70.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) selectivity,70.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0021-9517(90)90192-M,C2(+) selectivity,69.7,"{'Li', 'Ni', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.arabjc.2023.104598,C2(+) selectivity,69.59,"{'S', 'C'}",reaction operating temperature,850.0
10.1016/j.jtice.2011.02.005,C2(+) selectivity,69.2,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,69.0,"{'Te', 'Li', 'Sb', 'O'}",reaction operating temperature,700.0
10.1016/j.fuel.2022.125193,C2(+) selectivity,69.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2021.121560,C2(+) selectivity,69.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1039/D3CY00587A,C2(+) selectivity,69.0,"{'Rb', 'In', 'La', 'Ba', 'O'}",reaction operating temperature,700.0
10.1016/0926-860X(94)85109-3,C2(+) selectivity,69.0,"{'Si', 'Ba', 'O', 'C'}",reaction operating temperature,800.0
10.1016/0926-860X(94)85109-3,C2(+) selectivity,69.0,"{'Si', 'Ba', 'O', 'C'}",reaction operating temperature,800.0
10.1016/S1872-2067(17)62823-7,C2(+) selectivity,69.0,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,C2(+) selectivity,69.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,69.0,"{'Li', 'Sb', 'Te'}",reaction operating temperature,700.0
10.1016/0926-860X(94)85179-4,C2(+) selectivity,69.0,"{'Mg', 'Pb', 'O'}",reaction operating temperature,720.0
10.1016/j.apcata.2008.03.032,C2(+) selectivity,69.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cej.2011.02.013,C2(+) selectivity,68.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,820.0
10.1016/j.apcata.2008.03.032,C2(+) selectivity,68.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,820.0
10.1016/j.apcata.2008.03.032,C2(+) selectivity,68.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,820.0
10.1016/S1003-9953(09)60001-3,C2(+) selectivity,68.8,"{'Ca', 'O', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2020.12.021,C2(+) selectivity,68.6,"{'Br', 'Sn', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.apsusc.2021.149554,C2(+) selectivity,68.5,"{'W', 'Mn', 'Na'}",reaction operating temperature,
10.1039/C6TA08629B,C2(+) selectivity,68.5,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.mcat.2022.112399,C2(+) selectivity,68.2,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.ceja.2021.100119,C2(+) selectivity,68.2,"{'La', 'Sr', 'O', 'Ce'}",reaction operating temperature,806.1
10.1016/j.jcat.2011.05.005,C2(+) selectivity,68.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.jcat.2021.06.027,C2(+) selectivity,68.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.jece.2022.107259,C2(+) selectivity,68.0,"{'Li', 'Ce'}",reaction operating temperature,800.0
10.1016/0926-860X(94)80281-5,C2(+) selectivity,68.0,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.mcat.2022.112157,C2(+) selectivity,68.0,"{'Li', 'Ce'}",reaction operating temperature,800.0
10.1016/0926-860X(94)00245-2,C2(+) selectivity,68.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/S0166-9834(00)80011-1,C2(+) selectivity,68.0,"{'Li', 'Sb', 'O', 'Si'}",reaction operating temperature,
10.1016/S0166-9834(00)80070-6,C2(+) selectivity,68.0,"{'Li', 'Y', 'O'}",reaction operating temperature,
10.1016/j.mcat.2017.10.005,C2(+) selectivity,68.0,"{'Ca', 'O', 'Yb'}",reaction operating temperature,650.0
10.1016/S0926-860X(02)00641-5,C2(+) selectivity,68.0,"{'Nd', 'La', 'O'}",reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) selectivity,67.8,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0920-5861(88)87003-2,C2(+) selectivity,67.5,"{'Mg', 'O', 'Mn', 'Na'}",reaction operating temperature,925.0
10.1016/j.apcata.2010.03.015,C2(+) selectivity,67.5,"{'La', 'Si', 'Ag', 'O'}",reaction operating temperature,
10.1016/j.apcata.2010.03.015,C2(+) selectivity,67.5,"{'La', 'Si', 'Ag', 'O'}",reaction operating temperature,
10.1039/D3SE00292F,C2(+) selectivity,67.5,"{'La', 'Si', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.fuproc.2009.06.021,C2(+) selectivity,67.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/S0926-860X(97)00348-7,C2(+) selectivity,67.4,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.jre.2019.03.023,C2(+) selectivity,67.3,"{'La', 'O', 'Ca'}",reaction operating temperature,
10.1016/j.jtice.2011.02.005,C2(+) selectivity,67.13,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2021.121560,C2(+) selectivity,67.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/0021-9517(92)90332-C,C2(+) selectivity,67.0,"{'Mg', 'Ca', 'O'}",reaction operating temperature,750.0
10.1016/j.fuproc.2013.04.006,C2(+) selectivity,67.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,C2(+) selectivity,67.0,"{'Ca', 'O', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2024.131910,C2(+) selectivity,67.0,"{'Si', 'O', 'Mn'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.06.027,C2(+) selectivity,67.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,660.0
10.1016/j.jechem.2015.06.007,C2(+) selectivity,67.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/S0926-860X(97)00348-7,C2(+) selectivity,67.0,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/S0926-860X(97)00073-2,C2(+) selectivity,67.0,"{'Zr', 'Cl', 'O', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.molcata.2005.09.038,C2(+) selectivity,66.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuproc.2015.01.003,C2(+) selectivity,66.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jechem.2015.06.007,C2(+) selectivity,66.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuproc.2008.11.001,C2(+) selectivity,66.9,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D3CY00012E,C2(+) selectivity,66.7,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,760.0
10.1016/j.apcatb.2021.120553,C2(+) selectivity,66.3,"{'Mn', 'Ba', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.jechem.2023.12.025,C2(+) selectivity,66.1,"{'Ca', 'La', 'Sr', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/j.jechem.2023.12.025,C2(+) selectivity,66.1,"{'Ca', 'La', 'Sr', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/j.jechem.2023.12.025,C2(+) selectivity,66.1,"{'Ca', 'La', 'Sr', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/j.jece.2022.107259,C2(+) selectivity,66.0,"{'Sm', 'Li', 'Ce'}",reaction operating temperature,800.0
10.1016/S0167-2991(09)60683-2,C2(+) selectivity,66.0,"{'Mn', 'O', 'P', 'Si', 'Na'}",reaction operating temperature,900.0
10.1016/j.cattod.2020.12.021,C2(+) selectivity,66.0,"{'Sr', 'Al', 'O', 'Ti'}",reaction operating temperature,875.0
10.1016/j.cattod.2020.12.021,C2(+) selectivity,66.0,"{'Sr', 'Al', 'O', 'Ti'}",reaction operating temperature,875.0
10.1016/j.apcata.2017.07.012,C2(+) selectivity,66.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,500.0
10.1016/j.cattod.2020.12.021,C2(+) selectivity,66.0,"{'Mg', 'Sr', 'O', 'Ti'}",reaction operating temperature,875.0
10.1016/j.fuproc.2022.107352,C2(+) selectivity,66.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,725.0
10.1016/j.cej.2023.145372,C2(+) selectivity,66.0,"{'Mn', 'Ba', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/S0926-860X(97)00042-2,C2(+) selectivity,66.0,"{'La', 'Cl', 'Ba', 'O', 'C'}",reaction operating temperature,800.0
